split,sample_id,image_path,mask_path,has_defect,width,height,positive_mask_pixels,defect_fraction
train,train-10209,data/extracted/KolektorSDD2/train/10209.png,data/extracted/KolektorSDD2/train/10209_GT.png,False,231,647,0,0.0
train,train-10210,data/extracted/KolektorSDD2/train/10210.png,data/extracted/KolektorSDD2/train/10210_GT.png,False,231,640,0,0.0
train,train-10211,data/extracted/KolektorSDD2/train/10211.png,data/extracted/KolektorSDD2/train/10211_GT.png,False,229,632,0,0.0
train,train-10212,data/extracted/KolektorSDD2/train/10212.png,data/extracted/KolektorSDD2/train/10212_GT.png,False,227,633,0,0.0
train,train-10213,data/extracted/KolektorSDD2/train/10213.png,data/extracted/KolektorSDD2/train/10213_GT.png,False,231,641,0,0.0
train,train-10214,data/extracted/KolektorSDD2/train/10214.png,data/extracted/KolektorSDD2/train/10214_GT.png,False,229,632,0,0.0
train,train-10215,data/extracted/KolektorSDD2/train/10215.png,data/extracted/KolektorSDD2/train/10215_GT.png,False,229,636,0,0.0
train,train-10216,data/extracted/KolektorSDD2/train/10216.png,data/extracted/KolektorSDD2/train/10216_GT.png,False,229,639,0,0.0
train,train-10217,data/extracted/KolektorSDD2/train/10217.png,data/extracted/KolektorSDD2/train/10217_GT.png,False,229,645,0,0.0
train,train-10218,data/extracted/KolektorSDD2/train/10218.png,data/extracted/KolektorSDD2/train/10218_GT.png,False,227,626,0,0.0
train,train-10219,data/extracted/KolektorSDD2/train/10219.png,data/extracted/KolektorSDD2/train/10219_GT.png,False,228,639,0,0.0
train,train-10220,data/extracted/KolektorSDD2/train/10220.png,data/extracted/KolektorSDD2/train/10220_GT.png,False,229,646,0,0.0
train,train-10221,data/extracted/KolektorSDD2/train/10221.png,data/extracted/KolektorSDD2/train/10221_GT.png,False,229,634,0,0.0
train,train-10222,data/extracted/KolektorSDD2/train/10222.png,data/extracted/KolektorSDD2/train/10222_GT.png,False,230,646,0,0.0
train,train-10223,data/extracted/KolektorSDD2/train/10223.png,data/extracted/KolektorSDD2/train/10223_GT.png,True,231,648,1475,0.009853829298273742
train,train-10224,data/extracted/KolektorSDD2/train/10224.png,data/extracted/KolektorSDD2/train/10224_GT.png,False,229,639,0,0.0
train,train-10225,data/extracted/KolektorSDD2/train/10225.png,data/extracted/KolektorSDD2/train/10225_GT.png,False,229,637,0,0.0
train,train-10226,data/extracted/KolektorSDD2/train/10226.png,data/extracted/KolektorSDD2/train/10226_GT.png,False,230,646,0,0.0
train,train-10227,data/extracted/KolektorSDD2/train/10227.png,data/extracted/KolektorSDD2/train/10227_GT.png,False,227,634,0,0.0
train,train-10228,data/extracted/KolektorSDD2/train/10228.png,data/extracted/KolektorSDD2/train/10228_GT.png,False,230,638,0,0.0
train,train-10229,data/extracted/KolektorSDD2/train/10229.png,data/extracted/KolektorSDD2/train/10229_GT.png,False,229,637,0,0.0
train,train-10230,data/extracted/KolektorSDD2/train/10230.png,data/extracted/KolektorSDD2/train/10230_GT.png,False,229,640,0,0.0
train,train-10231,data/extracted/KolektorSDD2/train/10231.png,data/extracted/KolektorSDD2/train/10231_GT.png,False,231,637,0,0.0
train,train-10232,data/extracted/KolektorSDD2/train/10232.png,data/extracted/KolektorSDD2/train/10232_GT.png,False,235,625,0,0.0
train,train-10233,data/extracted/KolektorSDD2/train/10233.png,data/extracted/KolektorSDD2/train/10233_GT.png,False,230,633,0,0.0
train,train-10234,data/extracted/KolektorSDD2/train/10234.png,data/extracted/KolektorSDD2/train/10234_GT.png,False,230,641,0,0.0
train,train-10235,data/extracted/KolektorSDD2/train/10235.png,data/extracted/KolektorSDD2/train/10235_GT.png,True,229,633,29837,0.20583345405878986
train,train-10236,data/extracted/KolektorSDD2/train/10236.png,data/extracted/KolektorSDD2/train/10236_GT.png,False,228,636,0,0.0
train,train-10237,data/extracted/KolektorSDD2/train/10237.png,data/extracted/KolektorSDD2/train/10237_GT.png,False,231,633,0,0.0
train,train-10238,data/extracted/KolektorSDD2/train/10238.png,data/extracted/KolektorSDD2/train/10238_GT.png,False,229,633,0,0.0
train,train-10239,data/extracted/KolektorSDD2/train/10239.png,data/extracted/KolektorSDD2/train/10239_GT.png,False,230,641,0,0.0
train,train-10240,data/extracted/KolektorSDD2/train/10240.png,data/extracted/KolektorSDD2/train/10240_GT.png,False,229,621,0,0.0
train,train-10241,data/extracted/KolektorSDD2/train/10241.png,data/extracted/KolektorSDD2/train/10241_GT.png,False,228,633,0,0.0
train,train-10242,data/extracted/KolektorSDD2/train/10242.png,data/extracted/KolektorSDD2/train/10242_GT.png,False,230,639,0,0.0
train,train-10243,data/extracted/KolektorSDD2/train/10243.png,data/extracted/KolektorSDD2/train/10243_GT.png,False,229,621,0,0.0
train,train-10244,data/extracted/KolektorSDD2/train/10244.png,data/extracted/KolektorSDD2/train/10244_GT.png,True,231,642,1572,0.010599991908403123
train,train-10245,data/extracted/KolektorSDD2/train/10245.png,data/extracted/KolektorSDD2/train/10245_GT.png,False,230,625,0,0.0
train,train-10246,data/extracted/KolektorSDD2/train/10246.png,data/extracted/KolektorSDD2/train/10246_GT.png,False,229,638,0,0.0
train,train-10247,data/extracted/KolektorSDD2/train/10247.png,data/extracted/KolektorSDD2/train/10247_GT.png,True,228,637,5876,0.04045828857858933
train,train-10248,data/extracted/KolektorSDD2/train/10248.png,data/extracted/KolektorSDD2/train/10248_GT.png,False,230,644,0,0.0
train,train-10249,data/extracted/KolektorSDD2/train/10249.png,data/extracted/KolektorSDD2/train/10249_GT.png,False,229,632,0,0.0
train,train-10250,data/extracted/KolektorSDD2/train/10250.png,data/extracted/KolektorSDD2/train/10250_GT.png,False,230,632,0,0.0
train,train-10251,data/extracted/KolektorSDD2/train/10251.png,data/extracted/KolektorSDD2/train/10251_GT.png,False,228,635,0,0.0
train,train-10252,data/extracted/KolektorSDD2/train/10252.png,data/extracted/KolektorSDD2/train/10252_GT.png,False,231,635,0,0.0
train,train-10253,data/extracted/KolektorSDD2/train/10253.png,data/extracted/KolektorSDD2/train/10253_GT.png,False,229,634,0,0.0
train,train-10254,data/extracted/KolektorSDD2/train/10254.png,data/extracted/KolektorSDD2/train/10254_GT.png,True,228,637,1383,0.009522432454763282
train,train-10255,data/extracted/KolektorSDD2/train/10255.png,data/extracted/KolektorSDD2/train/10255_GT.png,False,230,640,0,0.0
train,train-10256,data/extracted/KolektorSDD2/train/10256.png,data/extracted/KolektorSDD2/train/10256_GT.png,False,227,627,0,0.0
train,train-10257,data/extracted/KolektorSDD2/train/10257.png,data/extracted/KolektorSDD2/train/10257_GT.png,False,228,644,0,0.0
train,train-10258,data/extracted/KolektorSDD2/train/10258.png,data/extracted/KolektorSDD2/train/10258_GT.png,True,230,640,8343,0.056677989130434786
train,train-10259,data/extracted/KolektorSDD2/train/10259.png,data/extracted/KolektorSDD2/train/10259_GT.png,False,207,635,0,0.0
train,train-10260,data/extracted/KolektorSDD2/train/10260.png,data/extracted/KolektorSDD2/train/10260_GT.png,False,230,637,0,0.0
train,train-10261,data/extracted/KolektorSDD2/train/10261.png,data/extracted/KolektorSDD2/train/10261_GT.png,False,229,625,0,0.0
train,train-10262,data/extracted/KolektorSDD2/train/10262.png,data/extracted/KolektorSDD2/train/10262_GT.png,False,231,647,0,0.0
train,train-10263,data/extracted/KolektorSDD2/train/10263.png,data/extracted/KolektorSDD2/train/10263_GT.png,False,228,638,0,0.0
train,train-10264,data/extracted/KolektorSDD2/train/10264.png,data/extracted/KolektorSDD2/train/10264_GT.png,False,227,634,0,0.0
train,train-10265,data/extracted/KolektorSDD2/train/10265.png,data/extracted/KolektorSDD2/train/10265_GT.png,False,230,622,0,0.0
train,train-10266,data/extracted/KolektorSDD2/train/10266.png,data/extracted/KolektorSDD2/train/10266_GT.png,True,224,635,291,0.002045838020247469
train,train-10267,data/extracted/KolektorSDD2/train/10267.png,data/extracted/KolektorSDD2/train/10267_GT.png,False,230,638,0,0.0
train,train-10268,data/extracted/KolektorSDD2/train/10268.png,data/extracted/KolektorSDD2/train/10268_GT.png,False,230,647,0,0.0
train,train-10269,data/extracted/KolektorSDD2/train/10269.png,data/extracted/KolektorSDD2/train/10269_GT.png,False,231,635,0,0.0
train,train-10270,data/extracted/KolektorSDD2/train/10270.png,data/extracted/KolektorSDD2/train/10270_GT.png,False,229,639,0,0.0
train,train-10271,data/extracted/KolektorSDD2/train/10271.png,data/extracted/KolektorSDD2/train/10271_GT.png,False,230,632,0,0.0
train,train-10272,data/extracted/KolektorSDD2/train/10272.png,data/extracted/KolektorSDD2/train/10272_GT.png,False,228,645,0,0.0
train,train-10273,data/extracted/KolektorSDD2/train/10273.png,data/extracted/KolektorSDD2/train/10273_GT.png,True,230,641,6535,0.0443261208709218
train,train-10274,data/extracted/KolektorSDD2/train/10274.png,data/extracted/KolektorSDD2/train/10274_GT.png,False,229,635,0,0.0
train,train-10275,data/extracted/KolektorSDD2/train/10275.png,data/extracted/KolektorSDD2/train/10275_GT.png,False,231,629,0,0.0
train,train-10276,data/extracted/KolektorSDD2/train/10276.png,data/extracted/KolektorSDD2/train/10276_GT.png,False,230,629,0,0.0
train,train-10277,data/extracted/KolektorSDD2/train/10277.png,data/extracted/KolektorSDD2/train/10277_GT.png,False,230,632,0,0.0
train,train-10278,data/extracted/KolektorSDD2/train/10278.png,data/extracted/KolektorSDD2/train/10278_GT.png,False,230,635,0,0.0
train,train-10279,data/extracted/KolektorSDD2/train/10279.png,data/extracted/KolektorSDD2/train/10279_GT.png,False,232,606,0,0.0
train,train-10280,data/extracted/KolektorSDD2/train/10280.png,data/extracted/KolektorSDD2/train/10280_GT.png,False,230,640,0,0.0
train,train-10281,data/extracted/KolektorSDD2/train/10281.png,data/extracted/KolektorSDD2/train/10281_GT.png,True,231,618,4825,0.033798456128553214
train,train-10282,data/extracted/KolektorSDD2/train/10282.png,data/extracted/KolektorSDD2/train/10282_GT.png,False,230,644,0,0.0
train,train-10283,data/extracted/KolektorSDD2/train/10283.png,data/extracted/KolektorSDD2/train/10283_GT.png,False,227,634,0,0.0
train,train-10284,data/extracted/KolektorSDD2/train/10284.png,data/extracted/KolektorSDD2/train/10284_GT.png,False,213,644,0,0.0
train,train-10285,data/extracted/KolektorSDD2/train/10285.png,data/extracted/KolektorSDD2/train/10285_GT.png,False,222,636,0,0.0
train,train-10286,data/extracted/KolektorSDD2/train/10286.png,data/extracted/KolektorSDD2/train/10286_GT.png,False,228,641,0,0.0
train,train-10287,data/extracted/KolektorSDD2/train/10287.png,data/extracted/KolektorSDD2/train/10287_GT.png,False,234,641,0,0.0
train,train-10288,data/extracted/KolektorSDD2/train/10288.png,data/extracted/KolektorSDD2/train/10288_GT.png,False,226,632,0,0.0
train,train-10289,data/extracted/KolektorSDD2/train/10289.png,data/extracted/KolektorSDD2/train/10289_GT.png,False,229,630,0,0.0
train,train-10290,data/extracted/KolektorSDD2/train/10290.png,data/extracted/KolektorSDD2/train/10290_GT.png,False,233,644,0,0.0
train,train-10291,data/extracted/KolektorSDD2/train/10291.png,data/extracted/KolektorSDD2/train/10291_GT.png,False,227,635,0,0.0
train,train-10292,data/extracted/KolektorSDD2/train/10292.png,data/extracted/KolektorSDD2/train/10292_GT.png,False,230,640,0,0.0
train,train-10293,data/extracted/KolektorSDD2/train/10293.png,data/extracted/KolektorSDD2/train/10293_GT.png,False,225,647,0,0.0
train,train-10294,data/extracted/KolektorSDD2/train/10294.png,data/extracted/KolektorSDD2/train/10294_GT.png,False,226,628,0,0.0
train,train-10295,data/extracted/KolektorSDD2/train/10295.png,data/extracted/KolektorSDD2/train/10295_GT.png,False,233,639,0,0.0
train,train-10296,data/extracted/KolektorSDD2/train/10296.png,data/extracted/KolektorSDD2/train/10296_GT.png,False,232,645,0,0.0
train,train-10297,data/extracted/KolektorSDD2/train/10297.png,data/extracted/KolektorSDD2/train/10297_GT.png,False,231,633,0,0.0
train,train-10298,data/extracted/KolektorSDD2/train/10298.png,data/extracted/KolektorSDD2/train/10298_GT.png,False,229,631,0,0.0
train,train-10299,data/extracted/KolektorSDD2/train/10299.png,data/extracted/KolektorSDD2/train/10299_GT.png,False,234,647,0,0.0
train,train-10300,data/extracted/KolektorSDD2/train/10300.png,data/extracted/KolektorSDD2/train/10300_GT.png,False,229,631,0,0.0
train,train-10301,data/extracted/KolektorSDD2/train/10301.png,data/extracted/KolektorSDD2/train/10301_GT.png,True,233,645,5113,0.0340220248195096
train,train-10302,data/extracted/KolektorSDD2/train/10302.png,data/extracted/KolektorSDD2/train/10302_GT.png,False,229,641,0,0.0
train,train-10303,data/extracted/KolektorSDD2/train/10303.png,data/extracted/KolektorSDD2/train/10303_GT.png,False,204,630,0,0.0
train,train-10304,data/extracted/KolektorSDD2/train/10304.png,data/extracted/KolektorSDD2/train/10304_GT.png,True,231,642,444,0.002993890844358134
train,train-10305,data/extracted/KolektorSDD2/train/10305.png,data/extracted/KolektorSDD2/train/10305_GT.png,False,228,636,0,0.0
train,train-10306,data/extracted/KolektorSDD2/train/10306.png,data/extracted/KolektorSDD2/train/10306_GT.png,True,231,624,14386,0.0998029748029748
train,train-10307,data/extracted/KolektorSDD2/train/10307.png,data/extracted/KolektorSDD2/train/10307_GT.png,False,235,640,0,0.0
train,train-10308,data/extracted/KolektorSDD2/train/10308.png,data/extracted/KolektorSDD2/train/10308_GT.png,True,227,641,12008,0.08252523933556462
train,train-10309,data/extracted/KolektorSDD2/train/10309.png,data/extracted/KolektorSDD2/train/10309_GT.png,True,227,635,43011,0.2983870408269451
train,train-10310,data/extracted/KolektorSDD2/train/10310.png,data/extracted/KolektorSDD2/train/10310_GT.png,False,229,640,0,0.0
train,train-10311,data/extracted/KolektorSDD2/train/10311.png,data/extracted/KolektorSDD2/train/10311_GT.png,False,230,635,0,0.0
train,train-10312,data/extracted/KolektorSDD2/train/10312.png,data/extracted/KolektorSDD2/train/10312_GT.png,True,231,639,6655,0.04508532677546762
train,train-10313,data/extracted/KolektorSDD2/train/10313.png,data/extracted/KolektorSDD2/train/10313_GT.png,False,232,631,0,0.0
train,train-10314,data/extracted/KolektorSDD2/train/10314.png,data/extracted/KolektorSDD2/train/10314_GT.png,False,232,636,0,0.0
train,train-10315,data/extracted/KolektorSDD2/train/10315.png,data/extracted/KolektorSDD2/train/10315_GT.png,False,230,643,0,0.0
train,train-10316,data/extracted/KolektorSDD2/train/10316.png,data/extracted/KolektorSDD2/train/10316_GT.png,False,231,637,0,0.0
train,train-10317,data/extracted/KolektorSDD2/train/10317.png,data/extracted/KolektorSDD2/train/10317_GT.png,False,230,636,0,0.0
train,train-10318,data/extracted/KolektorSDD2/train/10318.png,data/extracted/KolektorSDD2/train/10318_GT.png,False,231,640,0,0.0
train,train-10319,data/extracted/KolektorSDD2/train/10319.png,data/extracted/KolektorSDD2/train/10319_GT.png,False,224,631,0,0.0
train,train-10320,data/extracted/KolektorSDD2/train/10320.png,data/extracted/KolektorSDD2/train/10320_GT.png,False,226,632,0,0.0
train,train-10321,data/extracted/KolektorSDD2/train/10321.png,data/extracted/KolektorSDD2/train/10321_GT.png,False,226,632,0,0.0
train,train-10322,data/extracted/KolektorSDD2/train/10322.png,data/extracted/KolektorSDD2/train/10322_GT.png,False,230,635,0,0.0
train,train-10323,data/extracted/KolektorSDD2/train/10323.png,data/extracted/KolektorSDD2/train/10323_GT.png,False,228,638,0,0.0
train,train-10324,data/extracted/KolektorSDD2/train/10324.png,data/extracted/KolektorSDD2/train/10324_GT.png,False,229,628,0,0.0
train,train-10325,data/extracted/KolektorSDD2/train/10325.png,data/extracted/KolektorSDD2/train/10325_GT.png,False,234,644,0,0.0
train,train-10326,data/extracted/KolektorSDD2/train/10326.png,data/extracted/KolektorSDD2/train/10326_GT.png,False,230,633,0,0.0
train,train-10327,data/extracted/KolektorSDD2/train/10327.png,data/extracted/KolektorSDD2/train/10327_GT.png,False,232,639,0,0.0
train,train-10328,data/extracted/KolektorSDD2/train/10328.png,data/extracted/KolektorSDD2/train/10328_GT.png,False,231,641,0,0.0
train,train-10329,data/extracted/KolektorSDD2/train/10329.png,data/extracted/KolektorSDD2/train/10329_GT.png,False,229,627,0,0.0
train,train-10330,data/extracted/KolektorSDD2/train/10330.png,data/extracted/KolektorSDD2/train/10330_GT.png,False,228,636,0,0.0
train,train-10331,data/extracted/KolektorSDD2/train/10331.png,data/extracted/KolektorSDD2/train/10331_GT.png,False,227,638,0,0.0
train,train-10332,data/extracted/KolektorSDD2/train/10332.png,data/extracted/KolektorSDD2/train/10332_GT.png,False,234,636,0,0.0
train,train-10333,data/extracted/KolektorSDD2/train/10333.png,data/extracted/KolektorSDD2/train/10333_GT.png,False,228,638,0,0.0
train,train-10334,data/extracted/KolektorSDD2/train/10334.png,data/extracted/KolektorSDD2/train/10334_GT.png,False,231,633,0,0.0
train,train-10335,data/extracted/KolektorSDD2/train/10335.png,data/extracted/KolektorSDD2/train/10335_GT.png,True,232,640,372,0.0025053879310344826
train,train-10336,data/extracted/KolektorSDD2/train/10336.png,data/extracted/KolektorSDD2/train/10336_GT.png,False,228,632,0,0.0
train,train-10337,data/extracted/KolektorSDD2/train/10337.png,data/extracted/KolektorSDD2/train/10337_GT.png,True,230,648,1638,0.010990338164251207
train,train-10338,data/extracted/KolektorSDD2/train/10338.png,data/extracted/KolektorSDD2/train/10338_GT.png,False,224,624,0,0.0
train,train-10339,data/extracted/KolektorSDD2/train/10339.png,data/extracted/KolektorSDD2/train/10339_GT.png,False,233,635,0,0.0
train,train-10340,data/extracted/KolektorSDD2/train/10340.png,data/extracted/KolektorSDD2/train/10340_GT.png,False,231,638,0,0.0
train,train-10341,data/extracted/KolektorSDD2/train/10341.png,data/extracted/KolektorSDD2/train/10341_GT.png,False,224,633,0,0.0
train,train-10342,data/extracted/KolektorSDD2/train/10342.png,data/extracted/KolektorSDD2/train/10342_GT.png,False,230,642,0,0.0
train,train-10343,data/extracted/KolektorSDD2/train/10343.png,data/extracted/KolektorSDD2/train/10343_GT.png,False,209,628,0,0.0
